Date,Open,High,Low,Close,Adj Close,Volume
2016-08-22,12.380.000,12.490.000,12.270.000,12.270.000,9.948.153,7500
2016-08-23,12.370.000,12.930.000,12.120.000,12.550.000,10.175.168,33800
2016-08-24,12.440.000,12.650.000,12.440.000,12.500.000,10.134.629,9300
2016-08-25,12.550.000,12.690.000,12.340.000,12.600.000,10.215.708,11600
2016-08-26,12.600.000,12.600.000,12.370.000,12.590.000,10.207.597,11100
2016-08-29,12.580.000,12.630.000,11.750.000,12.570.000,10.191.382,15900
2016-08-30,12.370.000,12.570.000,12.210.000,12.560.000,10.183.274,9900
2016-08-31,12.500.000,12.650.000,12.400.000,12.650.000,10.256.245,9400
2016-09-01,12.610.000,12.610.000,12.590.000,12.610.000,10.223.815,1700
2016-09-02,12.580.000,12.610.000,12.470.000,12.600.000,10.215.708,15900
2016-09-06,12.590.000,12.700.000,12.550.000,12.680.000,10.280.567,43500
2016-09-07,12.650.000,12.700.000,12.340.000,12.670.000,10.272.461,52700
2016-09-08,12.600.000,12.690.000,12.200.000,12.500.000,10.134.629,43500
2016-09-09,12.560.000,12.570.000,12.000.000,12.350.000,10.013.014,27200
2016-09-12,12.300.000,12.450.000,12.210.000,12.410.000,10.061.658,13300
2016-09-13,12.340.000,12.500.000,12.120.000,12.500.000,10.134.629,11700
2016-09-14,12.410.000,12.500.000,12.110.000,12.500.000,10.134.629,14300
2016-09-15,12.500.000,12.500.000,12.200.000,12.490.000,10.126.521,18900
2016-09-16,12.440.000,12.480.000,12.080.000,12.080.000,9.794.105,91700
2016-09-19,12.250.000,12.400.000,11.950.000,12.380.000,10.037.337,141000
2016-09-20,12.300.000,12.400.000,12.040.000,12.400.000,10.053.551,14200
2016-09-21,12.200.000,12.410.000,12.150.000,12.340.000,10.106.788,22800
2016-09-22,12.330.000,12.500.000,12.060.000,12.330.000,10.098.598,68900
2016-09-23,12.530.000,12.530.000,12.150.000,12.370.000,10.131.359,32600
2016-09-26,12.160.000,12.340.000,12.130.000,12.210.000,10.000.315,4400
2016-09-27,12.280.000,12.280.000,11.860.000,11.900.000,9.746.417,49200
2016-09-28,11.940.000,12.040.000,11.820.000,11.840.000,9.697.276,20900
2016-09-29,11.890.000,12.090.000,11.840.000,11.910.000,9.754.607,61000
2016-09-30,12.000.000,12.060.000,11.890.000,12.040.000,9.861.081,7600
2016-10-03,12.020.000,12.140.000,11.880.000,11.880.000,9.730.036,14400
2016-10-04,11.990.000,12.220.000,11.870.000,12.090.000,9.902.032,36800
2016-10-05,12.180.000,12.220.000,12.050.000,12.070.000,9.885.652,9100
2016-10-06,12.140.000,12.250.000,12.090.000,12.180.000,9.975.743,12900
2016-10-07,12.100.000,12.240.000,12.090.000,12.090.000,9.902.032,19300
2016-10-10,12.150.000,12.410.000,12.150.000,12.350.000,10.114.979,36300
2016-10-11,12.350.000,12.350.000,11.950.000,11.990.000,9.820.130,10500
2016-10-12,11.980.000,12.120.000,11.280.000,11.500.000,9.418.805,84800
2016-10-13,11.400.000,11.700.000,11.400.000,11.550.000,9.459.758,8700
2016-10-14,11.730.000,11.800.000,11.710.000,11.800.000,9.664.515,65900
2016-10-17,11.810.000,11.880.000,11.530.000,11.600.000,9.500.709,13400
2016-10-18,11.700.000,11.880.000,11.610.000,11.680.000,9.566.230,16500
2016-10-19,11.710.000,11.820.000,11.580.000,11.810.000,9.672.705,25600
2016-10-20,11.810.000,11.830.000,11.640.000,11.710.000,9.590.800,13200
2016-10-21,11.630.000,11.840.000,11.550.000,11.550.000,9.459.758,30500
2016-10-24,11.650.000,11.770.000,11.550.000,11.560.000,9.467.950,5100
2016-10-25,11.580.000,11.650.000,11.500.000,11.530.000,9.443.377,14400
2016-10-26,11.500.000,11.560.000,11.500.000,11.540.000,9.451.568,4500
2016-10-27,11.590.000,11.640.000,11.400.000,11.640.000,9.533.469,13600
2016-10-28,11.560.000,12.040.000,11.550.000,11.620.000,9.517.089,71600
2016-10-31,11.620.000,12.090.000,11.620.000,11.990.000,9.820.130,86100
2016-11-01,12.090.000,12.370.000,11.830.000,11.990.000,9.820.130,40700
2016-11-02,11.980.000,11.980.000,11.490.000,11.640.000,9.533.469,13000
2016-11-03,11.550.000,11.850.000,11.270.000,11.510.000,9.426.996,23600
2016-11-04,11.550.000,11.600.000,11.440.000,11.480.000,9.402.425,15900
2016-11-07,11.520.000,11.900.000,11.250.000,11.730.000,9.607.182,29700
2016-11-08,11.680.000,11.860.000,11.440.000,11.490.000,9.410.616,5200
2016-11-09,11.460.000,11.500.000,11.190.000,11.420.000,9.353.283,82700
2016-11-10,11.430.000,11.650.000,11.350.000,11.580.000,9.484.329,20300
2016-11-11,11.520.000,11.780.000,11.510.000,11.750.000,9.623.563,9200
2016-11-14,11.760.000,11.950.000,11.340.000,11.610.000,9.508.898,26600
2016-11-15,11.800.000,12.700.000,11.650.000,12.650.000,10.360.687,107700
2016-11-16,12.500.000,12.600.000,12.140.000,12.250.000,10.033.077,32800
2016-11-17,12.170.000,12.440.000,11.730.000,11.740.000,9.615.373,12800
2016-11-18,11.870.000,12.360.000,11.210.000,11.700.000,9.582.612,87700
2016-11-21,11.870.000,11.870.000,11.500.000,11.660.000,9.549.850,26700
2016-11-22,11.690.000,12.150.000,10.870.000,11.740.000,9.615.373,58000
2016-11-23,11.650.000,11.980.000,11.460.000,11.950.000,9.787.366,8800
2016-11-25,11.910.000,11.950.000,11.780.000,11.950.000,9.787.366,10500
2016-11-28,11.870.000,12.170.000,11.570.000,11.670.000,9.558.040,25600
2016-11-29,11.680.000,12.010.000,11.570.000,11.950.000,9.787.366,28200
2016-11-30,11.900.000,12.500.000,11.620.000,12.230.000,10.016.695,67000
2016-12-01,12.320.000,12.320.000,11.770.000,11.910.000,9.754.607,28400
2016-12-02,11.930.000,11.990.000,11.690.000,11.810.000,9.672.705,33400
2016-12-05,12.000.000,12.150.000,11.700.000,11.810.000,9.672.705,25400
2016-12-06,11.900.000,11.980.000,11.810.000,11.880.000,9.730.036,13100
2016-12-07,11.880.000,11.880.000,11.700.000,11.830.000,9.689.084,14500
2016-12-08,12.070.000,12.100.000,11.750.000,11.820.000,9.680.894,92600
2016-12-09,11.840.000,11.850.000,11.560.000,11.750.000,9.623.563,45000
2016-12-12,11.640.000,11.810.000,11.640.000,11.690.000,9.574.421,13000
2016-12-13,11.990.000,12.200.000,11.650.000,11.650.000,9.541.659,11200
2016-12-14,11.650.000,11.720.000,11.430.000,11.600.000,9.500.709,23900
2016-12-15,11.850.000,11.880.000,11.460.000,11.580.000,9.484.329,28000
2016-12-16,11.590.000,11.820.000,11.500.000,11.660.000,9.549.850,34200
2016-12-19,11.700.000,11.850.000,11.560.000,11.640.000,9.533.469,22800
2016-12-20,11.610.000,11.970.000,11.610.000,11.860.000,9.713.655,26000
2016-12-21,11.780.000,11.790.000,11.550.000,11.600.000,9.500.709,17500
2016-12-22,11.680.000,11.760.000,11.600.000,11.760.000,9.631.754,62000
2016-12-23,11.730.000,11.840.000,11.610.000,11.700.000,9.582.612,23200
2016-12-27,11.630.000,12.020.000,11.630.000,11.980.000,9.917.899,18500
2016-12-28,11.970.000,12.230.000,11.970.000,12.230.000,10.124.867,12700
2016-12-29,12.230.000,12.250.000,12.040.000,12.110.000,10.025.523,16900
2016-12-30,12.250.000,12.250.000,11.970.000,12.250.000,10.141.426,25300
2017-01-03,12.290.000,12.290.000,12.030.000,12.170.000,10.075.194,126900
2017-01-04,12.210.000,12.320.000,12.050.000,12.120.000,10.033.802,13000
2017-01-05,12.180.000,12.180.000,12.030.000,12.050.000,9.975.851,700
2017-01-06,12.040.000,12.090.000,11.750.000,11.920.000,9.868.228,17100
2017-01-09,12.100.000,12.110.000,11.920.000,11.920.000,9.868.228,5000
2017-01-10,11.750.000,12.210.000,11.650.000,11.840.000,9.802.000,14500
2017-01-11,11.920.000,12.000.000,11.790.000,11.810.000,9.777.163,9500
2017-01-12,11.890.000,12.000.000,11.810.000,12.000.000,9.934.456,15200
2017-01-13,12.000.000,12.340.000,11.680.000,12.000.000,9.934.456,146800
2017-01-17,12.070.000,12.120.000,11.680.000,11.860.000,9.818.556,5700
2017-01-18,11.780.000,11.980.000,11.680.000,11.680.000,9.669.538,4000
2017-01-19,11.760.000,11.790.000,11.700.000,11.730.000,9.710.934,3100
2017-01-20,11.800.000,11.890.000,11.710.000,11.800.000,9.768.883,63600
2017-01-23,11.850.000,11.850.000,11.650.000,11.700.000,9.686.096,11800
2017-01-24,11.880.000,11.960.000,11.770.000,11.790.000,9.760.604,10800
2017-01-25,11.930.000,11.950.000,11.750.000,11.870.000,9.826.833,15600
2017-01-26,11.670.000,11.900.000,11.650.000,11.880.000,9.835.111,20500
2017-01-27,11.790.000,12.200.000,11.750.000,12.200.000,10.100.031,41800
2017-01-30,12.080.000,12.080.000,11.850.000,11.900.000,9.851.670,16700
2017-01-31,12.000.000,12.000.000,11.810.000,11.940.000,9.884.784,11500
2017-02-01,11.880.000,11.880.000,11.880.000,11.880.000,9.835.111,500
2017-02-02,11.810.000,11.900.000,11.750.000,11.770.000,9.744.045,10600
2017-02-03,11.750.000,11.990.000,11.650.000,11.890.000,9.843.390,55200
2017-02-06,11.730.000,11.820.000,11.730.000,11.820.000,9.785.441,3900
2017-02-07,11.780.000,11.850.000,11.660.000,11.770.000,9.744.045,33500
2017-02-08,11.800.000,11.800.000,11.650.000,11.660.000,9.652.980,6300
2017-02-09,11.660.000,11.860.000,11.660.000,11.710.000,9.694.376,6400
2017-02-10,11.750.000,11.750.000,11.720.000,11.740.000,9.719.210,1800
2017-02-13,11.740.000,11.810.000,11.700.000,11.740.000,9.719.210,5100
2017-02-14,11.660.000,12.020.000,11.640.000,11.980.000,9.917.899,20700
2017-02-15,11.900.000,12.000.000,11.880.000,11.900.000,9.851.670,38900
2017-02-16,11.790.000,11.960.000,11.600.000,11.940.000,9.884.784,25800
2017-02-17,11.930.000,11.970.000,11.860.000,11.890.000,9.843.390,5800
2017-02-21,11.870.000,12.010.000,11.800.000,12.000.000,9.934.456,51100
2017-02-22,11.950.000,12.100.000,11.930.000,12.020.000,9.951.014,59700
2017-02-23,11.880.000,12.080.000,11.860.000,11.860.000,9.818.556,34800
2017-02-24,11.780.000,12.070.000,11.450.000,11.470.000,9.495.685,31500
2017-02-27,11.420.000,11.770.000,11.420.000,11.510.000,9.528.801,30100
2017-02-28,11.430.000,11.650.000,11.400.000,11.470.000,9.495.685,35200
2017-03-01,11.610.000,11.730.000,11.420.000,11.470.000,9.495.685,37900
2017-03-02,11.580.000,11.580.000,11.080.000,11.170.000,9.247.325,21900
2017-03-03,11.510.000,11.510.000,10.690.000,11.250.000,9.313.554,31100
2017-03-06,11.310.000,11.320.000,10.920.000,11.180.000,9.255.605,38400
2017-03-07,11.150.000,11.620.000,11.120.000,11.230.000,9.296.995,22800
2017-03-08,11.210.000,11.390.000,10.780.000,11.360.000,9.404.619,15300
2017-03-09,11.300.000,11.430.000,11.140.000,11.280.000,9.338.389,52500
2017-03-10,11.330.000,12.050.000,10.570.000,10.860.000,8.990.683,357200
2017-03-13,11.080.000,11.150.000,11.050.000,11.140.000,9.222.489,37400
2017-03-14,11.850.000,11.850.000,10.820.000,10.960.000,9.073.470,31900
2017-03-15,10.990.000,11.150.000,10.900.000,10.990.000,9.098.306,76000
2017-03-16,11.080.000,11.210.000,10.900.000,10.900.000,9.023.799,34100
2017-03-17,10.880.000,11.180.000,10.850.000,11.090.000,9.181.094,52300
2017-03-20,11.190.000,11.200.000,10.890.000,10.990.000,9.098.306,125200
2017-03-21,11.040.000,11.200.000,10.880.000,11.080.000,9.172.815,60300
2017-03-22,11.050.000,11.060.000,10.820.000,10.880.000,9.007.240,56200
2017-03-23,10.880.000,10.900.000,10.820.000,10.850.000,8.982.402,62400
2017-03-24,10.940.000,10.940.000,10.820.000,10.860.000,8.990.683,12300
2017-03-27,10.900.000,10.900.000,10.760.000,10.870.000,8.998.962,35000
2017-03-28,10.870.000,10.920.000,10.700.000,10.840.000,8.974.127,29900
2017-03-29,10.800.000,11.020.000,10.750.000,10.850.000,9.087.193,54000
2017-03-30,10.870.000,11.200.000,10.830.000,10.850.000,9.087.193,104500
2017-03-31,10.940.000,11.000.000,10.810.000,10.850.000,9.087.193,75200
2017-04-03,10.920.000,10.920.000,10.660.000,10.820.000,9.062.067,108700
2017-04-04,10.950.000,10.990.000,10.700.000,10.720.000,8.978.314,31600
2017-04-05,10.780.000,10.810.000,10.540.000,10.540.000,8.827.558,61600
2017-04-06,10.590.000,10.620.000,10.530.000,10.550.000,8.835.934,26600
2017-04-07,10.550.000,10.770.000,10.520.000,10.610.000,8.886.186,29200
2017-04-10,10.640.000,10.640.000,10.330.000,10.410.000,8.718.679,45000
2017-04-11,10.400.000,10.440.000,10.220.000,10.260.000,8.593.051,60100
2017-04-12,10.210.000,10.310.000,10.140.000,10.220.000,8.559.549,41300
2017-04-13,10.500.000,10.640.000,10.320.000,10.530.000,8.819.182,141900
2017-04-17,10.750.000,11.000.000,10.650.000,10.700.000,8.961.563,169400
2017-04-18,10.700.000,10.700.000,10.330.000,10.550.000,8.835.934,75200
2017-04-19,10.500.000,10.650.000,10.330.000,10.390.000,8.701.930,51300
2017-04-20,10.490.000,10.490.000,10.240.000,10.240.000,8.576.301,31200
2017-04-21,10.310.000,10.380.000,10.200.000,10.230.000,8.567.925,57000
2017-04-24,10.200.000,10.600.000,10.130.000,10.520.000,8.810.807,71200
2017-04-25,10.620.000,10.790.000,10.480.000,10.680.000,8.944.812,91700
2017-04-26,10.770.000,10.790.000,10.650.000,10.750.000,9.003.438,43500
2017-04-27,10.800.000,10.860.000,10.760.000,10.840.000,9.078.817,135400
2017-04-28,10.900.000,11.000.000,10.690.000,10.830.000,9.070.441,52000
2017-05-01,10.850.000,10.850.000,10.810.000,10.830.000,9.070.441,26000
2017-05-02,10.920.000,10.920.000,10.790.000,10.850.000,9.087.193,23400
2017-05-03,10.820.000,10.840.000,10.670.000,10.740.000,8.995.064,10000
2017-05-04,10.800.000,10.800.000,10.650.000,10.680.000,8.944.812,12800
2017-05-05,10.750.000,10.780.000,10.650.000,10.670.000,8.936.438,8600
2017-05-08,10.700.000,10.750.000,10.650.000,10.710.000,8.969.937,17800
2017-05-09,10.710.000,10.710.000,10.650.000,10.690.000,8.953.188,14800
2017-05-10,10.750.000,10.800.000,10.600.000,10.640.000,8.911.313,128500
2017-05-11,10.680.000,10.700.000,10.620.000,10.680.000,8.944.812,31000
2017-05-12,10.650.000,10.650.000,10.150.000,10.280.000,8.609.802,140800
2017-05-15,10.600.000,10.790.000,10.600.000,10.780.000,9.028.565,121400
2017-05-16,10.800.000,10.930.000,10.600.000,10.790.000,9.036.941,55900
2017-05-17,10.840.000,10.840.000,10.330.000,10.340.000,8.660.050,38200
2017-05-18,10.340.000,10.400.000,10.110.000,10.150.000,8.500.921,29300
2017-05-19,10.160.000,10.340.000,10.150.000,10.190.000,8.534.423,86000
2017-05-22,10.370.000,10.370.000,9.600.000,9.710.000,8.132.409,184900
2017-05-23,9.800.000,9.960.000,9.800.000,9.880.000,8.274.790,70600
2017-05-24,9.920.000,9.950.000,9.750.000,9.880.000,8.274.790,53200
2017-05-25,9.890.000,9.980.000,9.760.000,9.850.000,8.249.664,36800
2017-05-26,9.860.000,9.900.000,9.760.000,9.900.000,8.291.540,24900
2017-05-30,10.000.000,10.000.000,9.760.000,9.870.000,8.266.414,25200
2017-05-31,9.800.000,9.920.000,9.770.000,9.860.000,8.258.039,37300
2017-06-01,9.790.000,9.970.000,9.790.000,9.840.000,8.241.287,36100
2017-06-02,9.820.000,9.910.000,9.760.000,9.780.000,8.191.038,17100
2017-06-05,9.810.000,9.810.000,9.280.000,9.420.000,7.889.526,80300
2017-06-06,9.360.000,9.500.000,9.000.000,9.100.000,7.621.517,121400
2017-06-07,9.330.000,9.370.000,9.130.000,9.260.000,7.755.520,91300
2017-06-08,9.210.000,9.300.000,9.140.000,9.170.000,7.680.143,26500
2017-06-09,9.170.000,9.310.000,9.100.000,9.270.000,7.763.896,37500
2017-06-12,9.240.000,9.340.000,9.100.000,9.110.000,7.629.891,18800
2017-06-13,9.120.000,9.200.000,9.030.000,9.160.000,7.671.769,56300
2017-06-14,9.190.000,9.250.000,9.100.000,9.240.000,7.738.772,15100
2017-06-15,9.150.000,9.230.000,9.150.000,9.200.000,7.705.269,16100
2017-06-16,9.210.000,9.270.000,9.100.000,9.200.000,7.705.269,17600
2017-06-19,9.280.000,9.300.000,9.250.000,9.290.000,7.780.646,12700
2017-06-20,9.280.000,9.300.000,9.210.000,9.270.000,7.763.896,17900
2017-06-21,9.280.000,9.380.000,9.240.000,9.280.000,7.772.271,64700
2017-06-22,9.300.000,9.300.000,9.250.000,9.300.000,7.789.022,26800
2017-06-23,9.350.000,9.370.000,9.250.000,9.300.000,7.789.022,20900
2017-06-26,9.360.000,9.430.000,9.320.000,9.420.000,7.889.526,21500
2017-06-27,9.420.000,9.460.000,9.190.000,9.190.000,7.696.893,38100
2017-06-28,9.180.000,9.220.000,9.070.000,9.110.000,7.735.101,21700
2017-06-29,9.160.000,9.300.000,9.090.000,9.250.000,7.853.971,12200
2017-06-30,9.350.000,9.350.000,9.250.000,9.320.000,7.913.408,37500
2017-07-03,9.330.000,9.520.000,9.260.000,9.370.000,7.955.863,31200
2017-07-05,9.410.000,9.410.000,9.250.000,9.260.000,7.862.464,25000
2017-07-06,9.330.000,9.330.000,9.020.000,9.040.000,7.675.665,20400
2017-07-07,9.010.000,9.300.000,9.010.000,9.170.000,7.786.047,25700
2017-07-10,9.160.000,9.220.000,9.110.000,9.210.000,7.820.010,6400
2017-07-11,9.190.000,9.240.000,9.110.000,9.220.000,7.828.501,19600
2017-07-12,9.340.000,9.410.000,9.220.000,9.380.000,7.964.354,30600
2017-07-13,9.270.000,9.450.000,9.270.000,9.280.000,7.879.446,22200
2017-07-14,9.350.000,9.510.000,9.350.000,9.430.000,8.006.808,16800
2017-07-17,9.440.000,9.510.000,9.400.000,9.490.000,8.057.752,12900
2017-07-18,9.500.000,9.500.000,9.410.000,9.470.000,8.040.771,5000
2017-07-19,9.470.000,9.510.000,9.470.000,9.490.000,8.057.752,29700
2017-07-20,9.510.000,9.550.000,9.440.000,9.450.000,8.023.788,10900
2017-07-21,9.530.000,9.530.000,9.340.000,9.430.000,8.006.808,5000
2017-07-24,9.420.000,9.420.000,9.240.000,9.250.000,7.853.971,11100
2017-07-25,9.350.000,9.450.000,9.270.000,9.270.000,7.870.955,14300
2017-07-26,9.340.000,9.480.000,9.300.000,9.410.000,7.989.827,14400
2017-07-27,9.380.000,9.430.000,9.350.000,9.430.000,8.006.808,3700
2017-07-28,9.460.000,9.550.000,9.360.000,9.370.000,7.955.863,45100
2017-07-31,9.410.000,9.480.000,9.150.000,9.210.000,7.820.010,33100
2017-08-01,9.250.000,9.250.000,9.010.000,9.030.000,7.667.176,39900
2017-08-02,9.100.000,9.190.000,8.890.000,8.940.000,7.590.759,27700
2017-08-03,8.940.000,8.940.000,8.660.000,8.680.000,7.369.998,22300
2017-08-04,8.930.000,8.930.000,8.550.000,8.550.000,7.259.619,62100
2017-08-07,8.440.000,8.490.000,8.260.000,8.400.000,7.132.256,38900
2017-08-08,8.330.000,8.570.000,8.330.000,8.520.000,7.234.147,48700
2017-08-09,8.500.000,8.600.000,8.500.000,8.580.000,7.285.092,17400
2017-08-10,8.580.000,8.600.000,7.980.000,8.120.000,6.894.515,47100
2017-08-11,6.510.000,6.740.000,6.310.000,6.430.000,5.459.572,545800
2017-08-14,6.600.000,7.490.000,6.590.000,7.310.000,6.206.761,145100
2017-08-15,7.400.000,7.980.000,7.180.000,7.220.000,6.130.344,65400
2017-08-16,7.200.000,7.270.000,7.150.000,7.170.000,6.087.891,42600
2017-08-17,7.250.000,7.640.000,6.800.000,6.820.000,5.790.713,53800
2017-08-18,6.880.000,6.960.000,6.760.000,6.790.000,5.765.242,141600
2017-08-21,6.760.000,6.760.000,6.010.000,6.390.000,5.425.610,127600
2017-08-22,6.350.000,6.350.000,6.240.000,6.320.000,5.366.175,57500
2017-08-23,6.280.000,6.280.000,5.890.000,6.030.000,5.119.942,81900
2017-08-24,6.060.000,6.080.000,5.610.000,5.710.000,4.848.237,133100
2017-08-25,5.720.000,6.050.000,5.500.000,5.970.000,5.068.996,54000
2017-08-28,5.970.000,6.300.000,5.950.000,6.240.000,5.298.248,79400
2017-08-29,6.160.000,6.260.000,6.120.000,6.210.000,5.272.776,32200
2017-08-30,6.240.000,6.720.000,6.240.000,6.540.000,5.552.972,66300
2017-08-31,6.650.000,6.960.000,6.500.000,6.750.000,5.731.278,66200
2017-09-01,6.870.000,7.320.000,6.870.000,7.010.000,5.952.038,78200
2017-09-05,7.250.000,7.610.000,7.240.000,7.600.000,6.452.994,67000
2017-09-06,7.630.000,7.860.000,7.300.000,7.320.000,6.215.252,42800
2017-09-07,7.610.000,7.670.000,7.040.000,7.200.000,6.113.362,90100
2017-09-08,7.430.000,7.430.000,7.140.000,7.270.000,6.172.798,67100
2017-09-11,7.200.000,7.200.000,6.970.000,6.970.000,5.918.075,40700
2017-09-12,7.090.000,7.090.000,6.960.000,6.990.000,5.935.056,29700
2017-09-13,6.900.000,7.230.000,6.700.000,6.810.000,5.782.223,21500
2017-09-14,6.800.000,7.030.000,6.720.000,6.990.000,5.935.056,10200
2017-09-15,7.000.000,7.070.000,6.830.000,6.860.000,5.824.677,20900
2017-09-18,6.900.000,7.170.000,6.830.000,6.830.000,5.799.203,14200
2017-09-19,6.840.000,7.000.000,6.830.000,7.000.000,5.943.548,16200
2017-09-20,6.990.000,7.110.000,6.950.000,6.970.000,5.918.075,21400
2017-09-21,7.000.000,7.110.000,6.970.000,7.050.000,5.986.001,36400
2017-09-22,7.120.000,7.130.000,7.070.000,7.120.000,6.045.436,15600
2017-09-25,7.020.000,7.040.000,6.940.000,6.960.000,5.909.585,19600
2017-09-26,6.950.000,7.050.000,6.940.000,7.010.000,5.952.038,35500
2017-09-27,7.130.000,7.280.000,6.980.000,7.140.000,6.062.418,14100
2017-09-28,7.070.000,7.340.000,6.910.000,7.000.000,6.062.418,22500
2017-09-29,7.000.000,7.000.000,6.670.000,6.730.000,5.828.582,36400
2017-10-02,6.700.000,7.070.000,6.700.000,7.070.000,6.123.042,20100
2017-10-03,7.130.000,7.130.000,6.910.000,6.990.000,6.053.758,12700
2017-10-04,6.950.000,7.080.000,6.890.000,7.040.000,6.097.061,27900
2017-10-05,6.900.000,7.150.000,6.900.000,7.030.000,6.088.401,19000
2017-10-06,6.910.000,7.050.000,6.830.000,7.040.000,6.097.061,15300
2017-10-09,6.970.000,7.150.000,6.900.000,7.040.000,6.097.061,27300
2017-10-10,6.960.000,7.120.000,6.960.000,7.090.000,6.140.364,3500
2017-10-11,7.170.000,7.210.000,6.990.000,7.170.000,6.209.648,17800
2017-10-12,7.210.000,7.400.000,7.100.000,7.240.000,6.270.272,35000
2017-10-13,7.220.000,7.500.000,7.010.000,7.020.000,6.079.740,21300
2017-10-16,7.040.000,7.200.000,7.010.000,7.080.000,6.131.702,31600
2017-10-17,7.100.000,7.140.000,7.060.000,7.080.000,6.131.702,10800
2017-10-18,7.060.000,7.080.000,7.050.000,7.060.000,6.114.382,13300
2017-10-19,7.040.000,7.080.000,7.040.000,7.080.000,6.131.702,3200
2017-10-20,7.290.000,7.290.000,7.050.000,7.060.000,6.114.382,3200
2017-10-23,7.010.000,7.070.000,7.010.000,7.070.000,6.123.042,5100
2017-10-24,7.150.000,7.270.000,7.000.000,7.000.000,6.062.418,52800
2017-10-25,7.050.000,7.120.000,7.030.000,7.120.000,6.166.345,14100
2017-10-26,7.100.000,7.180.000,6.990.000,7.180.000,6.218.309,18300
2017-10-27,7.070.000,7.300.000,7.000.000,7.240.000,6.270.272,8800
2017-10-30,7.330.000,7.330.000,6.930.000,6.960.000,6.027.776,18800
2017-10-31,7.020.000,7.060.000,6.920.000,7.000.000,6.062.418,18700
2017-11-01,6.930.000,7.110.000,6.810.000,7.080.000,6.131.702,43600
2017-11-02,7.140.000,7.150.000,6.830.000,7.150.000,6.192.327,45400
2017-11-03,7.170.000,7.210.000,7.110.000,7.160.000,6.200.987,27900
2017-11-06,7.110.000,7.230.000,7.110.000,7.220.000,6.252.951,14000
2017-11-07,7.180.000,7.300.000,7.070.000,7.240.000,6.270.272,23900
2017-11-08,7.190.000,7.250.000,6.900.000,6.960.000,6.027.776,98100
2017-11-09,6.960.000,7.040.000,6.960.000,7.010.000,6.071.080,21600
2017-11-10,7.050.000,7.240.000,7.050.000,7.170.000,6.209.648,18400
2017-11-13,7.280.000,7.530.000,7.220.000,7.440.000,6.443.484,63400
2017-11-14,7.600.000,7.640.000,7.410.000,7.420.000,6.426.163,47300
2017-11-15,7.200.000,7.300.000,7.010.000,7.020.000,6.079.740,21700
2017-11-16,7.000.000,7.180.000,7.000.000,7.050.000,6.105.721,20600
2017-11-17,7.100.000,7.250.000,7.010.000,7.230.000,6.261.612,16800
2017-11-20,7.150.000,7.190.000,7.080.000,7.080.000,6.131.702,11100
2017-11-21,7.120.000,7.180.000,7.060.000,7.130.000,6.175.006,8500
2017-11-22,7.090.000,7.170.000,7.050.000,7.070.000,6.123.042,23800
2017-11-24,7.090.000,7.200.000,7.020.000,7.200.000,6.235.630,3600
2017-11-27,7.180.000,7.210.000,6.910.000,7.010.000,6.071.080,37500
2017-11-28,6.920.000,7.100.000,6.810.000,7.090.000,6.140.364,23400
2017-11-29,7.080.000,7.080.000,6.900.000,6.980.000,6.045.097,4900
2017-11-30,7.000.000,7.030.000,6.880.000,6.900.000,5.975.812,20600
2017-12-01,6.900.000,7.010.000,6.900.000,6.970.000,6.036.437,33200
2017-12-04,7.000.000,7.280.000,6.940.000,7.200.000,6.235.630,33800
2017-12-05,7.220.000,7.520.000,7.210.000,7.400.000,6.408.842,24600
2017-12-06,7.440.000,7.670.000,7.400.000,7.440.000,6.443.484,27900
2017-12-07,7.350.000,7.410.000,7.310.000,7.360.000,6.374.199,29400
2017-12-08,7.350.000,7.440.000,7.350.000,7.390.000,6.400.182,15100
2017-12-11,7.420.000,7.450.000,7.260.000,7.330.000,6.348.218,19400
2017-12-12,8.340.000,8.340.000,7.260.000,7.300.000,6.322.236,62300
2017-12-13,7.340.000,7.500.000,7.200.000,7.270.000,6.296.255,108500
2017-12-14,7.360.000,7.490.000,7.290.000,7.350.000,6.365.539,19600
2017-12-15,7.230.000,7.440.000,7.200.000,7.410.000,6.417.503,40200
2017-12-18,7.600.000,8.110.000,7.500.000,7.880.000,6.824.552,66900
2017-12-19,7.710.000,8.000.000,7.700.000,7.790.000,6.746.605,40100
2017-12-20,7.840.000,7.970.000,7.700.000,7.740.000,6.703.302,14900
2017-12-21,7.870.000,7.870.000,7.350.000,7.630.000,6.608.036,41800
2017-12-22,7.380.000,7.650.000,7.380.000,7.570.000,6.556.072,24600
2017-12-26,7.430.000,7.490.000,7.100.000,7.200.000,6.235.630,83900
2017-12-27,7.180.000,7.570.000,7.170.000,7.480.000,6.478.127,64500
2017-12-28,7.350.000,7.420.000,7.080.000,7.200.000,6.354.565,23800
2017-12-29,7.150.000,7.450.000,7.000.000,7.350.000,6.486.952,86900
2018-01-02,7.390.000,7.510.000,7.060.000,7.450.000,6.575.211,39700
2018-01-03,7.500.000,7.680.000,7.440.000,7.570.000,6.681.120,31900
2018-01-04,7.560.000,7.680.000,7.450.000,7.660.000,6.760.552,13800
2018-01-05,7.650.000,7.740.000,7.600.000,7.710.000,6.804.681,6800
2018-01-08,7.730.000,7.820.000,7.640.000,7.750.000,6.839.984,21600
2018-01-09,7.840.000,7.990.000,7.830.000,7.960.000,7.025.326,81900
